customer_id,avg_session_duration,avg_feature_usage,avg_engagement_rate,avg_satisfaction,avg_nps,avg_monthly_revenue,latest_monthly_revenue,active_months,first_monthly_revenue,revenue_change,revenue_trend,cluster,customer_type,plan_type,region,industry,company_size,tenure_months
CUST_01742,25.235294117647058,1.6470588235294117,0.5,6.0,16.0,29.0,29,17,29,0,Stable,1,SMB,Basic,Asia-Pacific,E-commerce,24,16
CUST_01743,27.291666666666668,1.7916666666666667,1.0,,,99.0,99,24,99,0,Stable,1,SMB,Pro,North America,Technology,45,23
CUST_01744,23.615384615384617,2.5384615384615383,0.0,8.0,24.0,99.0,99,13,99,0,Stable,1,SMB,Pro,Europe,E-commerce,33,12
CUST_01745,19.727272727272727,1.3636363636363635,0.0,6.0,13.0,29.0,29,11,29,0,Stable,1,SMB,Basic,Europe,Finance,6,10
CUST_01746,25.529411764705884,1.9411764705882353,0.2857142857142857,8.0,34.0,99.0,99,17,99,0,Stable,1,SMB,Pro,Europe,Technology,32,16
CUST_01747,20.956521739130434,2.0434782608695654,0.0,,,99.0,99,23,99,0,Stable,1,SMB,Pro,North America,Finance,12,22
CUST_01748,16.5,1.5,,,,199.0,199,2,199,0,Stable,1,Mid-market,Pro,North America,Finance,382,1
CUST_01749,41.583333333333336,3.0833333333333335,0.6,6.0,27.0,199.0,199,12,199,0,Stable,1,Mid-market,Pro,Europe,Retail,467,11
CUST_01750,23.846153846153847,2.230769230769231,0.0,,,99.0,99,13,99,0,Stable,1,SMB,Pro,Asia-Pacific,Education,19,12
CUST_01751,19.5,1.5,,,,199.0,199,2,199,0,Stable,1,Mid-market,Pro,North America,Finance,226,1
CUST_01752,28.23076923076923,1.5384615384615385,0.0,,,29.0,29,13,29,0,Stable,1,SMB,Basic,Europe,Education,8,12
CUST_01753,20.666666666666668,0.5,,,,29.0,29,6,29,0,Stable,1,SMB,Basic,Europe,E-commerce,7,5
CUST_01754,28.2,1.8,1.0,,,49.0,49,5,49,0,Stable,1,Mid-market,Basic,Asia-Pacific,E-commerce,377,4
CUST_01755,15.5,0.5,1.0,,,29.0,29,6,29,0,Stable,1,SMB,Basic,Latin America,Technology,13,5
CUST_01756,9.0,0.5,,,,99.0,99,2,99,0,Stable,1,SMB,Pro,North America,Technology,47,1
CUST_01757,69.23529411764706,7.294117647058823,0.8888888888888888,,,299.0,299,17,299,0,Stable,0,Enterprise,Pro,Europe,E-commerce,4957,16
CUST_01758,21.523809523809526,1.619047619047619,0.3333333333333333,6.5,9.5,99.0,99,21,99,0,Stable,1,SMB,Pro,North America,Technology,6,20
CUST_01759,15.666666666666666,1.0,,,,29.0,29,3,29,0,Stable,1,SMB,Basic,North America,Education,27,2
CUST_01760,43.8,2.6,1.0,,,49.0,49,5,49,0,Stable,1,Mid-market,Basic,North America,Education,410,4
CUST_01761,22.72222222222222,1.3888888888888888,0.7,8.0,21.0,29.0,29,18,29,0,Stable,1,SMB,Basic,North America,Education,13,17
CUST_01762,22.5,1.0,,,,199.0,199,2,199,0,Stable,1,Mid-market,Pro,Europe,Healthcare,127,1
CUST_01763,38.42857142857143,2.4285714285714284,1.0,,,49.0,49,7,49,0,Stable,1,Mid-market,Basic,Latin America,E-commerce,307,6
CUST_01764,24.46153846153846,1.8461538461538463,0.0,,,99.0,99,13,99,0,Stable,1,SMB,Pro,Europe,E-commerce,25,12
CUST_01765,38.2,3.2,0.5,,,199.0,199,5,199,0,Stable,1,Mid-market,Pro,North America,Healthcare,138,4
CUST_01766,39.476190476190474,4.095238095238095,0.3333333333333333,9.0,11.0,199.0,199,21,199,0,Stable,1,Mid-market,Pro,North America,Retail,299,20
CUST_01767,24.227272727272727,1.7727272727272727,0.5714285714285714,,,99.0,99,22,99,0,Stable,1,SMB,Pro,Latin America,E-commerce,12,21
CUST_01768,18.0,1.5,0.6666666666666666,,,29.0,29,12,29,0,Stable,1,SMB,Basic,Europe,E-commerce,40,11
CUST_01769,17.0,1.0,1.0,,,199.0,199,1,199,0,Stable,1,Mid-market,Pro,Europe,Education,237,0
CUST_01770,16.333333333333332,2.0,0.5,,,99.0,99,9,99,0,Stable,1,SMB,Pro,Latin America,Finance,22,8
CUST_01771,61.35,8.25,0.6428571428571429,8.0,19.0,299.0,299,20,299,0,Stable,0,Enterprise,Pro,North America,Education,3377,19
CUST_01772,24.307692307692307,1.5384615384615385,0.0,,,29.0,29,13,29,0,Stable,1,SMB,Basic,Latin America,Finance,34,12
CUST_01773,24.842105263157894,2.263157894736842,0.6666666666666666,,,29.0,29,19,29,0,Stable,1,SMB,Basic,Latin America,Technology,15,18
CUST_01774,22.25,1.5833333333333333,0.375,,,29.0,29,12,29,0,Stable,1,SMB,Basic,Asia-Pacific,Retail,49,11
CUST_01775,46.6,2.8,,,,199.0,199,10,199,0,Stable,1,Mid-market,Pro,Europe,Healthcare,117,9
CUST_01776,22.428571428571427,1.4285714285714286,1.0,,,29.0,29,14,29,0,Stable,1,SMB,Basic,Europe,Retail,36,13
CUST_01777,32.8125,3.1875,0.4,8.0,0.0,199.0,199,16,199,0,Stable,1,Mid-market,Pro,North America,Education,250,15
CUST_01778,38.11764705882353,3.823529411764706,0.8125,,,199.0,199,17,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,Education,127,16
CUST_01779,60.7,7.3,1.0,,,999.0,999,10,999,0,Stable,0,Enterprise,Enterprise,Europe,Retail,4496,9
CUST_01780,16.5,0.5,,,,199.0,199,2,199,0,Stable,1,Mid-market,Pro,North America,Education,381,1
CUST_01781,62.5,5.0,1.0,,,299.0,299,4,299,0,Stable,0,Enterprise,Pro,North America,Technology,2533,3
CUST_01782,18.0,0.8,1.0,,,29.0,29,5,29,0,Stable,1,SMB,Basic,Europe,Technology,48,4
CUST_01783,23.125,1.75,1.0,6.0,14.0,29.0,29,8,29,0,Stable,1,SMB,Basic,Europe,Finance,38,7
CUST_01784,10.0,1.0,,,,29.0,29,1,29,0,Stable,1,SMB,Basic,North America,Retail,27,0
CUST_01785,18.7,1.6,,,,99.0,99,10,99,0,Stable,1,SMB,Pro,North America,E-commerce,10,9
CUST_01786,45.47826086956522,3.608695652173913,0.8333333333333334,5.5,-5.0,49.0,49,23,49,0,Stable,1,Mid-market,Basic,North America,Education,91,22
CUST_01787,22.583333333333332,2.0833333333333335,0.16666666666666666,,,99.0,99,12,99,0,Stable,1,SMB,Pro,Latin America,E-commerce,7,11
CUST_01788,28.789473684210527,1.5789473684210527,0.3333333333333333,,,29.0,29,19,29,0,Stable,1,SMB,Basic,Asia-Pacific,Healthcare,20,18
CUST_01789,41.76190476190476,3.6666666666666665,0.3333333333333333,6.0,1.5,49.0,49,21,49,0,Stable,1,Mid-market,Basic,Asia-Pacific,Retail,445,20
CUST_01790,54.0,6.0,1.0,,,299.0,299,7,299,0,Stable,0,Enterprise,Pro,Latin America,Finance,671,6
CUST_01791,22.9375,2.375,0.3333333333333333,,,29.0,29,16,29,0,Stable,1,SMB,Basic,Europe,E-commerce,26,15
CUST_01792,64.78260869565217,8.043478260869565,0.8636363636363636,9.0,25.0,299.0,299,23,299,0,Stable,0,Enterprise,Pro,North America,Healthcare,961,22
CUST_01793,27.4,1.7,0.0,,,299.0,299,10,299,0,Stable,1,SMB,Enterprise,Latin America,Technology,23,9
CUST_01794,22.333333333333332,2.3333333333333335,0.0,,,29.0,29,6,29,0,Stable,1,SMB,Basic,Asia-Pacific,Finance,28,5
CUST_01795,16.0,1.0,,,,29.0,29,5,29,0,Stable,1,SMB,Basic,North America,Technology,44,4
CUST_01796,72.0,8.0,1.0,,,999.0,999,10,999,0,Stable,0,Enterprise,Enterprise,North America,Finance,3942,9
CUST_01797,25.666666666666668,2.3333333333333335,0.0,,,199.0,199,3,199,0,Stable,1,Mid-market,Pro,North America,Retail,392,2
CUST_01798,24.0,1.125,0.3333333333333333,,,29.0,29,8,29,0,Stable,1,SMB,Basic,Europe,Retail,45,7
CUST_01799,37.666666666666664,3.0833333333333335,0.0,,,499.0,499,12,499,0,Stable,1,Mid-market,Enterprise,North America,Education,70,11
CUST_01800,16.0,0.3333333333333333,,,,29.0,29,3,29,0,Stable,1,SMB,Basic,Europe,E-commerce,40,2
CUST_01801,19.5,2.0,,,,29.0,29,4,29,0,Stable,1,SMB,Basic,North America,Retail,23,3
CUST_01802,22.55,1.9,0.0,,,29.0,29,20,29,0,Stable,1,SMB,Basic,North America,Education,39,19
CUST_01803,18.333333333333332,1.0,1.0,,,29.0,29,3,29,0,Stable,1,SMB,Basic,Asia-Pacific,Retail,6,2
CUST_01804,19.0,1.6,,,,29.0,29,5,29,0,Stable,1,SMB,Basic,Europe,Technology,39,4
CUST_01805,19.0,0.75,0.0,,,29.0,29,4,29,0,Stable,1,SMB,Basic,Europe,E-commerce,8,3
CUST_01806,52.833333333333336,4.333333333333333,1.0,,,999.0,999,6,999,0,Stable,0,Enterprise,Enterprise,Europe,E-commerce,4250,5
CUST_01807,24.63157894736842,2.0,0.3333333333333333,5.666666666666667,-12.333333333333334,299.0,299,19,299,0,Stable,1,SMB,Enterprise,Europe,Technology,26,18
CUST_01808,53.166666666666664,7.666666666666667,0.8333333333333334,,,299.0,299,6,299,0,Stable,0,Enterprise,Pro,Asia-Pacific,Finance,929,5
CUST_01809,30.571428571428573,1.5714285714285714,0.3333333333333333,,,29.0,29,14,29,0,Stable,1,SMB,Basic,Asia-Pacific,Healthcare,48,13
CUST_01810,21.266666666666666,1.0,0.5714285714285714,7.0,-6.0,99.0,99,15,99,0,Stable,1,SMB,Pro,North America,Technology,5,14
CUST_01811,21.333333333333332,1.4444444444444444,0.125,,,29.0,29,9,29,0,Stable,1,SMB,Basic,Europe,E-commerce,2,8
CUST_01812,41.529411764705884,3.176470588235294,0.5833333333333334,,,499.0,499,17,499,0,Stable,1,Mid-market,Enterprise,North America,Education,380,16
CUST_01813,52.25,7.75,0.5,,,999.0,999,4,999,0,Stable,0,Enterprise,Enterprise,North America,Retail,1685,3
CUST_01814,24.666666666666668,2.111111111111111,0.16666666666666666,8.0,32.5,99.0,99,18,99,0,Stable,1,SMB,Pro,North America,E-commerce,35,17
CUST_01815,25.454545454545453,1.5454545454545454,0.0,7.0,21.0,29.0,29,11,29,0,Stable,1,SMB,Basic,North America,Retail,36,10
CUST_01816,7.666666666666667,0.3333333333333333,,,,29.0,29,3,29,0,Stable,1,SMB,Basic,North America,E-commerce,37,2
CUST_01817,27.916666666666668,2.0833333333333335,0.75,7.0,26.0,29.0,29,24,29,0,Stable,1,SMB,Basic,Latin America,Healthcare,13,23
CUST_01818,16.0,1.5,,,,29.0,29,8,29,0,Stable,1,SMB,Basic,North America,E-commerce,34,7
CUST_01819,20.0,2.0,1.0,,,199.0,199,3,199,0,Stable,1,Mid-market,Pro,North America,Finance,306,2
CUST_01820,40.13636363636363,3.3636363636363638,0.6875,9.0,35.0,199.0,199,22,199,0,Stable,0,Mid-market,Pro,Asia-Pacific,Education,426,21
CUST_01821,21.0,1.75,,,,99.0,99,4,99,0,Stable,1,SMB,Pro,Latin America,E-commerce,3,3
CUST_01822,10.5,1.0,0.0,,,99.0,99,2,99,0,Stable,1,SMB,Pro,Europe,Education,48,1
CUST_01823,21.0,4.0,,,,99.0,99,1,99,0,Stable,1,Enterprise,Basic,Asia-Pacific,Technology,1286,0
CUST_01824,18.77777777777778,2.2222222222222223,0.3333333333333333,,,29.0,29,9,29,0,Stable,1,SMB,Basic,North America,Retail,35,8
CUST_01825,14.142857142857142,1.7142857142857142,0.5,,,29.0,29,7,29,0,Stable,1,SMB,Basic,Latin America,Healthcare,40,6
CUST_01826,29.75,2.5,1.0,,,199.0,199,4,199,0,Stable,1,Mid-market,Pro,Europe,Education,361,3
CUST_01827,13.0,0.0,,,,29.0,29,2,29,0,Stable,1,SMB,Basic,Latin America,Healthcare,12,1
CUST_01828,27.727272727272727,2.5454545454545454,0.0,,,29.0,29,11,29,0,Stable,1,SMB,Basic,North America,Education,3,10
CUST_01829,23.333333333333332,2.111111111111111,,,,29.0,29,9,29,0,Stable,1,SMB,Basic,North America,Healthcare,27,8
CUST_01830,26.466666666666665,2.066666666666667,0.75,7.8,22.6,29.0,29,15,29,0,Stable,1,SMB,Basic,Asia-Pacific,E-commerce,22,14
CUST_01831,25.636363636363637,1.3636363636363635,0.5,,,99.0,99,11,99,0,Stable,1,SMB,Pro,North America,Education,37,10
CUST_01832,20.714285714285715,1.7142857142857142,0.5,,,29.0,29,7,29,0,Stable,1,SMB,Basic,Asia-Pacific,Education,47,6
CUST_01833,16.25,1.0,1.0,8.0,46.0,99.0,99,4,99,0,Stable,1,SMB,Pro,North America,Technology,19,3
CUST_01834,33.25,2.5,1.0,,,49.0,49,4,49,0,Stable,1,Mid-market,Basic,Europe,Finance,308,3
CUST_01835,24.333333333333332,2.0,1.0,,,99.0,99,9,99,0,Stable,1,SMB,Pro,North America,Healthcare,5,8
CUST_01836,22.071428571428573,1.8571428571428572,0.5,6.0,20.0,29.0,29,14,29,0,Stable,1,SMB,Basic,Asia-Pacific,Technology,7,13
CUST_01837,24.666666666666668,1.3333333333333333,0.0,7.0,24.0,29.0,29,9,29,0,Stable,1,SMB,Basic,Latin America,Retail,48,8
CUST_01838,23.625,2.4375,0.5,,,299.0,299,16,299,0,Stable,1,SMB,Enterprise,Europe,Finance,37,15
CUST_01839,25.642857142857142,2.0714285714285716,,6.5,7.5,99.0,99,14,99,0,Stable,1,SMB,Pro,Europe,Education,4,13
CUST_01840,25.956521739130434,1.391304347826087,0.25,7.0,28.0,29.0,29,23,29,0,Stable,1,SMB,Basic,Europe,Technology,46,22
CUST_01841,25.5,1.75,,,,29.0,29,16,29,0,Stable,1,SMB,Basic,Latin America,E-commerce,6,15
CUST_01842,72.72727272727273,6.636363636363637,0.9166666666666666,,,99.0,99,22,99,0,Stable,0,Enterprise,Basic,Asia-Pacific,Education,648,21
CUST_01843,25.541666666666668,1.5833333333333333,0.4,,,29.0,29,24,29,0,Stable,1,SMB,Basic,North America,E-commerce,26,23
CUST_01844,36.92857142857143,3.9285714285714284,1.0,8.0,20.0,49.0,49,14,49,0,Stable,1,Mid-market,Basic,North America,Healthcare,342,13
CUST_01845,37.733333333333334,3.466666666666667,0.5,,,199.0,199,15,199,0,Stable,1,Mid-market,Pro,Europe,Technology,230,14
CUST_01846,41.470588235294116,4.0588235294117645,0.3333333333333333,,,199.0,199,17,199,0,Stable,1,Mid-market,Pro,North America,Healthcare,357,16
CUST_01847,20.0,2.0,,,,199.0,199,3,199,0,Stable,1,Mid-market,Pro,Europe,Finance,268,2
CUST_01848,71.52380952380952,7.190476190476191,0.7619047619047619,10.0,41.0,999.0,999,21,999,0,Stable,0,Enterprise,Enterprise,North America,Technology,4571,20
CUST_01849,40.611111111111114,3.9444444444444446,0.5,7.0,22.5,199.0,199,18,199,0,Stable,1,Mid-market,Pro,Europe,Healthcare,177,17
CUST_01850,23.88888888888889,1.6111111111111112,0.5,,,99.0,99,18,99,0,Stable,1,SMB,Pro,Latin America,Education,2,17
CUST_01851,22.09090909090909,2.3181818181818183,0.25,5.0,-9.0,29.0,29,22,29,0,Stable,1,SMB,Basic,Latin America,Finance,9,21
CUST_01852,19.25,1.5,0.0,,,29.0,29,4,29,0,Stable,1,SMB,Basic,Asia-Pacific,Healthcare,1,3
CUST_01853,46.869565217391305,3.869565217391304,0.4,6.0,6.0,499.0,499,23,499,0,Stable,1,Mid-market,Enterprise,North America,Healthcare,432,22
CUST_01854,11.0,1.3333333333333333,0.0,6.0,0.0,29.0,29,3,29,0,Stable,1,SMB,Basic,Europe,Technology,44,2
CUST_01855,35.0,5.0,,,,999.0,999,3,999,0,Stable,0,Enterprise,Enterprise,North America,Healthcare,4620,2
CUST_01856,18.333333333333332,0.6666666666666666,,,,29.0,29,3,29,0,Stable,1,SMB,Basic,Europe,Technology,14,2
CUST_01857,24.5,3.75,,,,199.0,199,4,199,0,Stable,1,Mid-market,Pro,North America,Technology,382,3
CUST_01858,28.0,2.1666666666666665,0.5555555555555555,6.0,24.0,29.0,29,18,29,0,Stable,1,SMB,Basic,Asia-Pacific,Healthcare,27,17
CUST_01859,23.055555555555557,1.8333333333333333,1.0,,,29.0,29,18,29,0,Stable,1,SMB,Basic,North America,Healthcare,39,17
CUST_01860,28.0,1.0,,,,99.0,99,1,99,0,Stable,1,SMB,Pro,Asia-Pacific,Healthcare,7,0
CUST_01861,66.0,8.444444444444445,0.7,8.0,23.0,999.0,999,18,999,0,Stable,0,Enterprise,Enterprise,Asia-Pacific,Retail,1737,17
CUST_01862,20.636363636363637,1.4545454545454546,1.0,,,29.0,29,11,29,0,Stable,1,SMB,Basic,North America,Retail,23,10
CUST_01863,21.473684210526315,1.2105263157894737,,,,29.0,29,19,29,0,Stable,1,SMB,Basic,Europe,Healthcare,17,18
CUST_01864,30.1,1.45,0.3333333333333333,6.0,-4.0,29.0,29,20,29,0,Stable,1,SMB,Basic,Europe,Retail,23,19
CUST_01865,25.764705882352942,2.0588235294117645,0.3333333333333333,7.0,3.0,99.0,99,17,99,0,Stable,1,SMB,Pro,Asia-Pacific,Education,42,16
CUST_01866,20.333333333333332,1.3333333333333333,,,,29.0,29,3,29,0,Stable,1,SMB,Basic,Asia-Pacific,Healthcare,30,2
CUST_01867,36.61538461538461,3.8461538461538463,0.8333333333333334,6.0,25.0,49.0,49,13,49,0,Stable,1,Mid-market,Basic,Europe,Technology,354,12
CUST_01868,73.625,8.3125,0.6,,,999.0,999,16,999,0,Stable,0,Enterprise,Enterprise,Europe,Healthcare,3555,15
CUST_01869,40.06666666666667,3.8666666666666667,0.5,,,499.0,499,15,499,0,Stable,1,Mid-market,Enterprise,Asia-Pacific,Healthcare,103,14
CUST_01870,5.0,1.0,,,,29.0,29,1,29,0,Stable,1,SMB,Basic,North America,Education,48,0
CUST_01871,20.904761904761905,1.5714285714285714,0.375,8.0,31.0,29.0,29,21,29,0,Stable,1,SMB,Basic,North America,E-commerce,20,20
CUST_01872,26.291666666666668,2.375,0.2,6.5,1.0,299.0,299,24,299,0,Stable,1,SMB,Enterprise,North America,Technology,14,23
CUST_01873,41.1578947368421,3.9473684210526314,0.6,,,499.0,499,19,499,0,Stable,0,Mid-market,Enterprise,North America,E-commerce,140,18
CUST_01874,68.38095238095238,7.428571428571429,0.7272727272727273,,,299.0,299,21,299,0,Stable,0,Enterprise,Pro,Asia-Pacific,Retail,4164,20
CUST_01875,25.444444444444443,1.4444444444444444,0.3333333333333333,,,29.0,29,9,29,0,Stable,1,SMB,Basic,Europe,Finance,4,8
CUST_01876,26.214285714285715,1.9285714285714286,0.16666666666666666,,,29.0,29,14,29,0,Stable,1,SMB,Basic,Latin America,E-commerce,4,13
CUST_01877,29.214285714285715,2.0,0.0,6.0,27.0,29.0,29,14,29,0,Stable,1,SMB,Basic,Asia-Pacific,E-commerce,48,13
CUST_01878,26.3,1.6,1.0,,,29.0,29,10,29,0,Stable,1,SMB,Basic,Asia-Pacific,Healthcare,16,9
CUST_01879,73.125,7.875,0.75,,,299.0,299,16,299,0,Stable,0,Enterprise,Pro,Asia-Pacific,Finance,975,15
CUST_01880,17.8,1.4,,,,99.0,99,10,99,0,Stable,1,SMB,Pro,Europe,E-commerce,17,9
CUST_01881,24.27777777777778,1.7777777777777777,,,,29.0,29,18,29,0,Stable,1,SMB,Basic,Europe,Education,24,17
CUST_01882,23.058823529411764,1.7647058823529411,0.7916666666666666,,,29.0,29,17,29,0,Stable,1,SMB,Basic,Europe,Healthcare,49,16
CUST_01883,23.583333333333332,2.75,0.3333333333333333,,,29.0,29,12,29,0,Stable,1,SMB,Basic,North America,Finance,48,11
CUST_01884,25.625,2.0833333333333335,0.3333333333333333,7.0,-2.0,299.0,299,24,299,0,Stable,1,SMB,Enterprise,Europe,E-commerce,38,23
CUST_01885,14.5,1.0,,,,29.0,29,2,29,0,Stable,1,SMB,Basic,Europe,Retail,11,1
CUST_01886,23.2,0.4,,,,99.0,99,5,99,0,Stable,1,SMB,Pro,North America,Retail,42,4
CUST_01887,63.5,8.3,0.4166666666666667,,,999.0,999,10,999,0,Stable,0,Enterprise,Enterprise,North America,E-commerce,2112,9
CUST_01888,74.0,6.611111111111111,0.6428571428571429,7.0,31.0,299.0,299,18,299,0,Stable,0,Enterprise,Pro,Latin America,Retail,3530,17
CUST_01889,71.21739130434783,8.08695652173913,1.0,,,999.0,999,23,999,0,Stable,0,Enterprise,Enterprise,North America,Healthcare,3860,22
CUST_01890,39.166666666666664,4.583333333333333,0.5,9.0,16.0,199.0,199,12,199,0,Stable,1,Mid-market,Pro,North America,Retail,116,11
CUST_01891,13.0,0.3333333333333333,1.0,,,29.0,29,3,29,0,Stable,1,SMB,Basic,Europe,Education,18,2
CUST_01892,25.0,1.8888888888888888,0.5,,,29.0,29,18,29,0,Stable,1,SMB,Basic,Europe,E-commerce,12,17
CUST_01893,19.571428571428573,1.8571428571428572,0.5,,,99.0,99,7,99,0,Stable,1,SMB,Pro,North America,Technology,2,6
CUST_01894,42.875,2.375,0.5,,,49.0,49,8,49,0,Stable,1,Mid-market,Basic,Europe,E-commerce,483,7
CUST_01895,60.46153846153846,8.846153846153847,0.9166666666666666,,,999.0,999,13,999,0,Stable,0,Enterprise,Enterprise,Asia-Pacific,Retail,3208,12
CUST_01896,20.6,0.8,0.0,,,29.0,29,5,29,0,Stable,1,SMB,Basic,Asia-Pacific,Technology,1,4
CUST_01897,11.0,1.0,,,,99.0,99,2,99,0,Stable,1,SMB,Pro,North America,Technology,44,1
CUST_01898,23.0625,2.75,0.0,,,99.0,99,16,99,0,Stable,1,SMB,Pro,North America,Retail,35,15
CUST_01899,69.05555555555556,7.5,0.8571428571428571,9.0,44.0,999.0,999,18,999,0,Stable,0,Enterprise,Enterprise,North America,Healthcare,2053,17
CUST_01900,20.75,1.125,,,,29.0,29,8,29,0,Stable,1,SMB,Basic,North America,Education,40,7
CUST_01901,20.4,1.2,1.0,8.0,26.0,29.0,29,10,29,0,Stable,1,SMB,Basic,North America,Technology,45,9
CUST_01902,9.0,2.0,,,,29.0,29,1,29,0,Stable,1,SMB,Basic,North America,E-commerce,43,0
CUST_01903,36.666666666666664,5.666666666666667,0.6666666666666666,,,999.0,999,3,999,0,Stable,0,Enterprise,Enterprise,North America,Finance,4570,2
CUST_01904,27.333333333333332,1.8333333333333333,0.25,,,99.0,99,12,99,0,Stable,1,SMB,Pro,Europe,Education,39,11
CUST_01905,46.416666666666664,4.083333333333333,0.75,,,49.0,49,24,49,0,Stable,1,Mid-market,Basic,Europe,Education,76,23
CUST_01906,75.16666666666667,7.055555555555555,1.0,8.0,13.5,999.0,999,18,999,0,Stable,0,Enterprise,Enterprise,Latin America,E-commerce,1132,17
CUST_01907,21.0,0.8333333333333334,,6.0,7.0,29.0,29,6,29,0,Stable,1,SMB,Basic,North America,Healthcare,13,5
CUST_01908,20.363636363636363,1.9090909090909092,0.0,,,29.0,29,11,29,0,Stable,1,SMB,Basic,North America,E-commerce,4,10
CUST_01909,70.6842105263158,7.631578947368421,0.4444444444444444,8.0,47.5,999.0,999,19,999,0,Stable,0,Enterprise,Enterprise,North America,Technology,4128,18
CUST_01910,19.4,1.4,,,,99.0,99,5,99,0,Stable,1,SMB,Pro,North America,E-commerce,19,4
CUST_01911,36.26315789473684,3.1052631578947367,0.5,8.0,18.5,49.0,49,19,49,0,Stable,1,Mid-market,Basic,North America,Technology,456,18
CUST_01912,40.94444444444444,3.2777777777777777,1.0,,,199.0,199,18,199,0,Stable,1,Mid-market,Pro,Latin America,Retail,270,17
CUST_01913,28.17391304347826,1.0869565217391304,0.0625,,,29.0,29,23,29,0,Stable,1,SMB,Basic,North America,Education,10,22
CUST_01914,67.47619047619048,7.333333333333333,0.8333333333333334,,,999.0,999,21,999,0,Stable,0,Enterprise,Enterprise,North America,Finance,1974,20
CUST_01915,23.333333333333332,1.8333333333333333,1.0,,,29.0,29,6,29,0,Stable,1,SMB,Basic,North America,Healthcare,24,5
CUST_01916,31.2,1.8,,,,49.0,49,5,49,0,Stable,1,Mid-market,Basic,Europe,Healthcare,142,4
CUST_01917,20.11111111111111,1.3333333333333333,0.3333333333333333,,,29.0,29,9,29,0,Stable,1,SMB,Basic,Europe,Finance,22,8
CUST_01918,24.041666666666668,1.25,0.4166666666666667,,,29.0,29,24,29,0,Stable,1,SMB,Basic,North America,Education,7,23
CUST_01919,27.363636363636363,2.0,0.0,,,29.0,29,11,29,0,Stable,1,SMB,Basic,North America,Retail,14,10
CUST_01920,26.333333333333332,1.3333333333333333,0.2,,,299.0,299,15,299,0,Stable,1,SMB,Enterprise,North America,Technology,14,14
CUST_01921,26.842105263157894,2.0,0.5,6.5,22.5,99.0,99,19,99,0,Stable,1,SMB,Pro,North America,Retail,3,18
CUST_01922,21.25,1.8333333333333333,0.0,6.0,19.0,99.0,99,12,99,0,Stable,1,SMB,Pro,Europe,Technology,40,11
CUST_01923,35.25,3.75,0.6666666666666666,8.0,15.0,199.0,199,8,199,0,Stable,1,Mid-market,Pro,North America,Retail,165,7
CUST_01924,41.73913043478261,3.782608695652174,0.5833333333333334,8.0,23.5,499.0,499,23,499,0,Stable,0,Mid-market,Enterprise,North America,E-commerce,95,22
CUST_01925,19.0,0.75,0.0,,,29.0,29,4,29,0,Stable,1,SMB,Basic,North America,Technology,17,3
CUST_01926,11.666666666666666,1.0,1.0,,,29.0,29,3,29,0,Stable,1,SMB,Basic,North America,Finance,36,2
CUST_01927,27.071428571428573,2.5714285714285716,0.0,,,99.0,99,14,99,0,Stable,1,SMB,Pro,North America,E-commerce,10,13
CUST_01928,44.91304347826087,2.9565217391304346,0.3125,,,49.0,49,23,49,0,Stable,1,Mid-market,Basic,Latin America,Finance,137,22
CUST_01929,16.285714285714285,1.1428571428571428,0.0,,,29.0,29,7,29,0,Stable,1,SMB,Basic,North America,Education,44,6
CUST_01930,37.2,3.5,0.5,,,199.0,199,10,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,Technology,220,9
CUST_01931,40.77777777777778,3.888888888888889,1.0,,,199.0,199,9,199,0,Stable,1,Mid-market,Pro,North America,E-commerce,221,8
CUST_01932,37.294117647058826,3.176470588235294,0.25,,,199.0,199,17,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,E-commerce,432,16
CUST_01933,40.0,6.0,,,,999.0,999,1,999,0,Stable,0,Enterprise,Enterprise,North America,Technology,4127,0
CUST_01934,11.0,0.5,1.0,,,29.0,29,2,29,0,Stable,1,SMB,Basic,North America,Technology,17,1
